city1_2,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,flag
北海北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,4359
重庆淮安,NA,NA,NA,NA,NA,NA,NA,NA,NA,19623
青岛三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,4387
南京温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,4423
温州南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,4423
长沙井冈山,NA,NA,NA,NA,NA,NA,NA,NA,NA,17388
济南揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,11536
兴义上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,9889
长沙义乌,NA,NA,NA,NA,NA,NA,NA,NA,NA,17404
唐山昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,20619
长沙宜宾,NA,NA,NA,NA,NA,NA,NA,NA,NA,17410
宁波武夷山,NA,NA,NA,NA,NA,NA,NA,NA,NA,4460
武夷山宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,4460
桂林南阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,17424
桂林宜昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,17425
桂林盐城,NA,NA,NA,NA,NA,NA,NA,NA,NA,17440
桂林铜仁,NA,NA,NA,NA,NA,NA,NA,NA,NA,17443
湛江珠海,NA,NA,NA,NA,NA,NA,NA,NA,NA,23865
揭阳潮汕珠海,NA,NA,NA,NA,NA,NA,NA,NA,NA,17474
揭阳潮汕深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,17475
揭阳潮汕湛江,NA,NA,NA,NA,NA,NA,NA,NA,NA,17476
揭阳潮汕三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,17480
揭阳潮汕福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17482
珠海南通,NA,NA,NA,NA,NA,NA,NA,NA,NA,17505
深圳梧州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17514
临沂丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,20750
秦皇岛徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,23890
深圳铜仁,NA,NA,NA,NA,NA,NA,NA,NA,NA,17550
梧州南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,17556
长春唐山,NA,NA,NA,NA,NA,NA,NA,NA,NA,23923
郑州秦皇岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,17576
郑州宜昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,17580
北京南苑吕梁,NA,NA,NA,NA,NA,NA,NA,NA,NA,20774
北京首都九江,NA,NA,NA,NA,NA,NA,NA,NA,NA,9764
东营重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,10014
重庆东营,NA,NA,NA,NA,NA,NA,NA,NA,NA,10014
武汉南阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,17603
郑州西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,4589
西安郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,4589
沈阳黄山,NA,NA,NA,NA,NA,NA,NA,NA,NA,4597
黄山沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,4597
秦皇岛上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,7123
三亚连云港,NA,NA,NA,NA,NA,NA,NA,NA,NA,20805
敦煌郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,7127
上海浦东林芝,NA,NA,NA,NA,NA,NA,NA,NA,NA,20842
衢州北京首都,NA,NA,NA,NA,NA,NA,NA,NA,NA,10362
万州成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,18995
合肥威海,NA,NA,NA,NA,NA,NA,NA,NA,NA,24039
兰州乌海,NA,NA,NA,NA,NA,NA,NA,NA,NA,17705
兰州乌兰浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,17706
北京南苑拉萨,NA,NA,NA,NA,NA,NA,NA,NA,NA,10056
拉萨北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,10056
庆阳张掖,NA,NA,NA,NA,NA,NA,NA,NA,NA,17742
西安南阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,17782
铜仁厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,25856
湛江南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,20937
西安衢州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17805
上海浦东揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,11902
西安徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17817
义乌厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,4742
揭阳潮汕青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,7221
绵阳大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,4758
大连绵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,4758
榆林乌鲁木齐,NA,NA,NA,NA,NA,NA,NA,NA,NA,17846
大理贵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,17854
大理腾冲,NA,NA,NA,NA,NA,NA,NA,NA,NA,17855
深圳满洲里,NA,NA,NA,NA,NA,NA,NA,NA,NA,20988
柳州广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,4823
广州柳州,NA,NA,NA,NA,NA,NA,NA,NA,NA,4823
百色上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,21637
青岛漠河,NA,NA,NA,NA,NA,NA,NA,NA,NA,20993
福州厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,4871
张家界贵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20016
秦皇岛大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,4899
大连秦皇岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,4899
沈阳长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,4914
长春沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,4914
南昌福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,4962
福州南昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,4962
杭州柳州,NA,NA,NA,NA,NA,NA,NA,NA,NA,10148
延安武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,20047
西安秦皇岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,21105
深圳秦皇岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,21106
三明武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,24207
三明珠海,NA,NA,NA,NA,NA,NA,NA,NA,NA,24208
昆明万州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17962
常州南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,7309
梧州西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,21125
安庆武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,18012
安庆景德镇,NA,NA,NA,NA,NA,NA,NA,NA,NA,18014
常州福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18021
南昌柳州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18028
阜阳海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,18049
阜阳三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,18050
伊宁上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,23332
锡林浩特三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,21175
神农架上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,25133
台州上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,5127
上海浦东台州,NA,NA,NA,NA,NA,NA,NA,NA,NA,5127
安顺上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,24270
福州连城,NA,NA,NA,NA,NA,NA,NA,NA,NA,18067
烟台温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,5144
温州烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,5144
赣州衢州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18083
赣州贵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18085
唐山三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,23415
黑河沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20186
黄山天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,21241
太原丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,10237
丽江太原,NA,NA,NA,NA,NA,NA,NA,NA,NA,10237
济宁石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,18115
临沂青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,5214
青岛临沂,NA,NA,NA,NA,NA,NA,NA,NA,NA,5214
青岛济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,7429
加格达奇呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,10271
呼伦贝尔加格达奇,NA,NA,NA,NA,NA,NA,NA,NA,NA,10271
张家界北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,7454
杭州温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,5338
温州杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,5338
盐城温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,21296
合肥武夷山,NA,NA,NA,NA,NA,NA,NA,NA,NA,18171
北京南苑呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,5373
呼伦贝尔北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,5373
西宁无锡,NA,NA,NA,NA,NA,NA,NA,NA,NA,21314
上海浦东黔江,NA,NA,NA,NA,NA,NA,NA,NA,NA,18252
青岛阜阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18287
青岛济南,NA,NA,NA,NA,NA,NA,NA,NA,NA,18291
广州呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,24427
凯里北京首都,NA,NA,NA,NA,NA,NA,NA,NA,NA,22880
青岛徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18301
青岛烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,18302
呼伦贝尔赤峰,NA,NA,NA,NA,NA,NA,NA,NA,NA,21381
黎平重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,21389
成都九寨沟,NA,NA,NA,NA,NA,NA,NA,NA,NA,5475
九寨沟成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,5475
泉州无锡,NA,NA,NA,NA,NA,NA,NA,NA,NA,18329
榆林海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,10322
太原北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,5542
北京南苑太原,NA,NA,NA,NA,NA,NA,NA,NA,NA,5542
淮安武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,18341
淮安宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,18344
上海浦东衢州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18355
南昌鄂尔多斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,10349
太原西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,5582
西安太原,NA,NA,NA,NA,NA,NA,NA,NA,NA,5582
重庆德宏,NA,NA,NA,NA,NA,NA,NA,NA,NA,12455
呼伦贝尔石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,20336
威海无锡,NA,NA,NA,NA,NA,NA,NA,NA,NA,18390
深圳济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,10364
济宁深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,10364
无锡徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18407
武夷山沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18425
义乌泉州,NA,NA,NA,NA,NA,NA,NA,NA,NA,21524
温州宜昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,18438
北京首都日喀则,NA,NA,NA,NA,NA,NA,NA,NA,NA,25694
北京南苑桂林,NA,NA,NA,NA,NA,NA,NA,NA,NA,5739
桂林北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,5739
徐州呼和浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,18461
徐州南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,18470
徐州烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,18471
烟台赤峰,NA,NA,NA,NA,NA,NA,NA,NA,NA,18488
烟台三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,18495
杭州鄂尔多斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,10409
厦门温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,5815
温州厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,5815
安顺济南,NA,NA,NA,NA,NA,NA,NA,NA,NA,18526
上海虹桥衡阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,25130
北京南苑运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,10430
重庆恩施,NA,NA,NA,NA,NA,NA,NA,NA,NA,18543
重庆连云港,NA,NA,NA,NA,NA,NA,NA,NA,NA,18553
重庆梁平,NA,NA,NA,NA,NA,NA,NA,NA,NA,18564
珠海柳州,NA,NA,NA,NA,NA,NA,NA,NA,NA,23812
达州武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,18578
广元海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,18581
无锡武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,12633
海口安顺,NA,NA,NA,NA,NA,NA,NA,NA,NA,21661
贵阳九寨沟,NA,NA,NA,NA,NA,NA,NA,NA,NA,18594
北京南苑绵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,5921
绵阳北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,5921
烟台连云港,NA,NA,NA,NA,NA,NA,NA,NA,NA,7690
嘉峪关阿拉善左旗,NA,NA,NA,NA,NA,NA,NA,NA,NA,21668
呼和浩特包头,NA,NA,NA,NA,NA,NA,NA,NA,NA,5942
包头呼和浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,5942
三亚丹东,NA,NA,NA,NA,NA,NA,NA,NA,NA,5976
丹东三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,5976
贵阳西双版纳,NA,NA,NA,NA,NA,NA,NA,NA,NA,6001
哈尔滨西宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,22701
库车库尔勒,NA,NA,NA,NA,NA,NA,NA,NA,NA,18649
南京梧州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17556
喀什伊宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,18657
北京首都林芝,NA,NA,NA,NA,NA,NA,NA,NA,NA,23126
北京南苑南通,NA,NA,NA,NA,NA,NA,NA,NA,NA,6040
北海温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19344
武夷山郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,6059
郑州武夷山,NA,NA,NA,NA,NA,NA,NA,NA,NA,6059
长春阜阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18682
青阳青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,20532
长春徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18694
长春绵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18697
长春哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,18700
长春佳木斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,18701
大庆北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,18713
大庆杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18716
运城郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,6096
郑州运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,6096
哈尔滨长治,NA,NA,NA,NA,NA,NA,NA,NA,NA,18725
赤峰锡林浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,6100
威海合肥,NA,NA,NA,NA,NA,NA,NA,NA,NA,24039
乌海兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17705
天津邯郸,NA,NA,NA,NA,NA,NA,NA,NA,NA,6123
哈尔滨义乌,NA,NA,NA,NA,NA,NA,NA,NA,NA,18765
吐鲁番北京首都,NA,NA,NA,NA,NA,NA,NA,NA,NA,25688
张掖庆阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,17742
鄂尔多斯烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,24847
北京南苑柳州,NA,NA,NA,NA,NA,NA,NA,NA,NA,10595
柳州北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,10595
牡丹江延吉,NA,NA,NA,NA,NA,NA,NA,NA,NA,18807
运城大同,NA,NA,NA,NA,NA,NA,NA,NA,NA,6147
大同运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,6147
大连宜昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,18826
赣州珠海,NA,NA,NA,NA,NA,NA,NA,NA,NA,20652
凯里北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,22880
大连阜阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18832
通辽鄂尔多斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,6158
鄂尔多斯通辽,NA,NA,NA,NA,NA,NA,NA,NA,NA,6158
张家口郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,21902
大连义乌,NA,NA,NA,NA,NA,NA,NA,NA,NA,18847
天津合肥,NA,NA,NA,NA,NA,NA,NA,NA,NA,6183
合肥天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,6183
临沂武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,13133
二连浩特锡林浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,6184
阿勒泰伊宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,18897
海口淮安,NA,NA,NA,NA,NA,NA,NA,NA,NA,24969
安庆黄山,NA,NA,NA,NA,NA,NA,NA,NA,NA,18906
银川额济纳旗,NA,NA,NA,NA,NA,NA,NA,NA,NA,20035
荔波深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20771
包头通辽,NA,NA,NA,NA,NA,NA,NA,NA,NA,18914
通辽呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,6217
呼伦贝尔通辽,NA,NA,NA,NA,NA,NA,NA,NA,NA,6217
德宏南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,20777
常德重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,18937
昆明榆林,NA,NA,NA,NA,NA,NA,NA,NA,NA,13190
长春通辽,NA,NA,NA,NA,NA,NA,NA,NA,NA,18948
温州常州,NA,NA,NA,NA,NA,NA,NA,NA,NA,6263
常州温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,6263
万州广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,10745
揭阳潮汕重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,10773
武汉常州,NA,NA,NA,NA,NA,NA,NA,NA,NA,6305
常州武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,6305
杭州九寨沟,NA,NA,NA,NA,NA,NA,NA,NA,NA,25075
厦门九江,NA,NA,NA,NA,NA,NA,NA,NA,NA,10790
九江厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,10790
杭州喀什,NA,NA,NA,NA,NA,NA,NA,NA,NA,25094
大连沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,19009
丽江文山,NA,NA,NA,NA,NA,NA,NA,NA,NA,23054
呼伦贝尔上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,10831
丽江桂林,NA,NA,NA,NA,NA,NA,NA,NA,NA,10857
揭阳潮汕武夷山,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
佛山揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,19048
南宁兴义,NA,NA,NA,NA,NA,NA,NA,NA,NA,6373
南京湛江,NA,NA,NA,NA,NA,NA,NA,NA,NA,20937
夏河兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19053
邯郸石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,19059
南宁腾冲,NA,NA,NA,NA,NA,NA,NA,NA,NA,20951
怀化长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,10885
海口烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,13477
乌兰浩特太原,NA,NA,NA,NA,NA,NA,NA,NA,NA,25123
呼伦贝尔大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,22243
舟山大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,22244
哈尔滨齐齐哈尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,19100
哈尔滨延吉,NA,NA,NA,NA,NA,NA,NA,NA,NA,19104
且末库尔勒,NA,NA,NA,NA,NA,NA,NA,NA,NA,19117
庆阳嘉峪关,NA,NA,NA,NA,NA,NA,NA,NA,NA,19119
南京台州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18138
泉州南昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,19135
佳木斯鸡西,NA,NA,NA,NA,NA,NA,NA,NA,NA,19137
义乌揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,10947
揭阳潮汕义乌,NA,NA,NA,NA,NA,NA,NA,NA,NA,10947
哈尔滨揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,25173
贵阳万州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19172
舟山揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,25182
海口鄂尔多斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,22320
丽江德宏,NA,NA,NA,NA,NA,NA,NA,NA,NA,19182
丽江腾冲,NA,NA,NA,NA,NA,NA,NA,NA,NA,19184
台州南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,25196
天津常德,NA,NA,NA,NA,NA,NA,NA,NA,NA,6549
常德天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,6549
南宁梧州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19206
青岛台州,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020
台州青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020
北京南苑石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,19212
北京南苑伊宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,23288
上海虹桥泸州,NA,NA,NA,NA,NA,NA,NA,NA,NA,6988
乌海锡林浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,19252
西双版纳温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25251
西双版纳宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,25252
秦皇岛上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,7123
邯郸海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,22435
百色昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,19270
秦皇岛广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,13759
泉州北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,25272
六盘水海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,22454
宜昌三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,11058
三亚宜昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,11058
包头济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,19303
包头南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,19307
鸡西三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,25292
广州安顺,NA,NA,NA,NA,NA,NA,NA,NA,NA,6633
安顺广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,6633
喀什兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25299
北海洛阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,19336
通辽郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,6654
郑州通辽,NA,NA,NA,NA,NA,NA,NA,NA,NA,6654
南昌泉州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19135
北海厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,19346
银川鄂尔多斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,6687
鄂尔多斯银川,NA,NA,NA,NA,NA,NA,NA,NA,NA,6687
西安安康,NA,NA,NA,NA,NA,NA,NA,NA,NA,6691
安康西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,6691
广州丹东,NA,NA,NA,NA,NA,NA,NA,NA,NA,19360
赤峰烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,18488
广州黑河,NA,NA,NA,NA,NA,NA,NA,NA,NA,19374
天津济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,11190
济宁天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,11190
广州九江,NA,NA,NA,NA,NA,NA,NA,NA,NA,19391
贵阳南阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,25385
沈阳运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,8264
珠海梧州,NA,NA,NA,NA,NA,NA,NA,NA,NA,6750
梧州珠海,NA,NA,NA,NA,NA,NA,NA,NA,NA,6750
贵阳桂林,NA,NA,NA,NA,NA,NA,NA,NA,NA,11237
广州伊春,NA,NA,NA,NA,NA,NA,NA,NA,NA,19404
广州永州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19408
桂林临沂,NA,NA,NA,NA,NA,NA,NA,NA,NA,25420
锦州成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
厦门呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,22652
广州文山,NA,NA,NA,NA,NA,NA,NA,NA,NA,19449
广州锡林浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,19457
武汉北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,6813
北京南苑武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,6813
常德柳州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19471
常德南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,19472
郑州大同,NA,NA,NA,NA,NA,NA,NA,NA,NA,19484
敦煌金昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,21432
